Number of Records,Recipient RECORD NUMBER,Vendor USED RECORD NUMBER,X,Y
1,4833,6,-79.47606,36.053987
1,1513,6,-79.398369,36.054065
1,3849,6,-79.31391,36.054558
1,2487,6,-79.4266,36.054662
1,1116,6,-79.427574,36.054859
1,4904,6,-79.426375,36.055022
1,1415,6,-79.531551,36.055493
1,4441,6,-79.491225,36.057184
1,2236,6,-79.493125,36.057262
1,1081,6,-79.266385,36.05756
1,4394,6,-79.534764,36.057885
1,4651,6,-79.370289,36.058071
1,2272,6,-79.490479,36.058307
1,2273,6,-79.490479,36.058307
1,1043,6,-79.532761,36.058402
1,2633,6,-79.299739,36.058632
1,4750,6,-79.490048,36.059007
1,2478,6,-79.530882,36.06002
1,4050,6,-79.484936,36.060071
1,2100,6,-79.279629,36.06145
1,1114,6,-79.508564,36.062242
1,1165,6,-79.28041,36.062545
1,3695,6,-79.406893,36.063548
1,3753,6,-79.261491,36.063601
1,3518,6,-79.415728,36.063649
1,2043,6,-79.288859,36.063946
1,2976,6,-79.418995,36.064338
1,3024,6,-79.404592,36.064678
1,3197,6,-79.404347,36.064985
1,1347,6,-79.46022,36.065777
1,1329,6,-79.454711,36.065831
1,4568,6,-79.402833,36.066035
1,4577,6,-79.402833,36.066035
1,1294,6,-79.485755,36.066376
1,4731,6,-79.364806,36.066501
1,2038,6,-79.406514,36.066825
1,3619,6,-79.456747,36.067028
1,4646,6,-79.464122,36.067718
1,3473,6,-79.455523,36.067802
1,3097,6,-79.410538,36.068623
1,3571,6,-79.457532,36.069203
1,3169,6,-79.518282,36.069757
1,4766,6,-79.263278,36.070345
1,2652,6,-79.475682,36.070404
1,3654,6,-79.448159,36.070507
1,4911,6,-79.385378,36.07064
1,2784,6,-79.476133,36.070777
1,3673,6,-79.479194,36.071029
1,3374,6,-79.456322,36.071037
1,3775,6,-79.27703,36.071176
1,4322,6,-79.502877,36.07216
1,4380,6,-79.492401,36.072366
1,4515,6,-79.276228,36.072572
1,3535,6,-79.507538,36.072573
1,4243,6,-79.276254,36.072709
1,4388,6,-79.458015,36.072941
1,1305,6,-79.289327,36.073196
1,3430,6,-79.280667,36.073237
1,4073,6,-79.419123,36.073262
1,2719,6,-79.400548,36.073538
1,1306,6,-79.452132,36.073762
1,1315,6,-79.452132,36.073762
1,2651,6,-79.316453,36.073877
1,3249,6,-79.408008,36.073926
1,2314,6,-79.472282,36.074115
1,4320,6,-79.495034,36.074449
1,1201,6,-79.510006,36.074481
1,1230,6,-79.53539,36.074607
1,3765,6,-79.449663,36.074648
1,1718,6,-79.314701,36.075001
1,2782,6,-79.529621,36.075641
1,4366,6,-79.281118,36.075835
1,2524,6,-79.408989,36.075843
1,2307,6,-79.510088,36.076069
1,2136,6,-79.430802,36.076082
1,2442,6,-79.51025,36.076223
1,4880,6,-79.328848,36.076594
1,2144,6,-79.268211,36.076771
1,4016,6,-79.310695,36.077096
1,4070,6,-79.501409,36.077182
1,4304,6,-79.508441,36.077434
1,3636,6,-79.406615,36.078283
1,2326,6,-79.504738,36.078489
1,2377,6,-79.32946,36.07857
1,3786,6,-79.310858,36.078607
1,3213,6,-79.458613,36.078634
1,3188,6,-79.476228,36.078801
1,3884,6,-79.279936,36.078937
1,4382,6,-79.459726,36.079353
1,1139,6,-79.405627,36.079376
1,1141,6,-79.405627,36.079376
1,3171,6,-79.267362,36.079699
1,3397,6,-79.265338,36.079933
1,3989,6,-79.28078,36.080953
1,4015,6,-79.266795,36.081208
1,1875,6,-79.439069,36.081256
1,3222,6,-79.467332,36.081461
1,2519,6,-79.490696,36.08175
1,4031,6,-79.268506,36.082122
1,3269,6,-79.426837,36.082602
1,4914,6,-79.438426,36.082666
1,4171,6,-79.418165,36.083138
1,3351,6,-79.279317,36.083476
1,1664,6,-79.494708,36.083763
1,1234,6,-79.48203,36.083846
1,3806,6,-79.291885,36.084077
1,3119,6,-79.538456,36.084123
1,1231,6,-79.509892,36.08417
1,1544,6,-79.527163,36.084303
1,3975,6,-79.435247,36.084538
1,2930,6,-79.499634,36.08481
1,3205,6,-79.283177,36.085245
1,1154,6,-79.279564,36.08541
1,4798,6,-79.430627,36.085457
1,4425,6,-79.288616,36.085766
1,1955,6,-79.275037,36.08585
1,4740,6,-79.481779,36.086652
1,4797,6,-79.380692,36.086684
1,2715,6,-79.45514,36.086726
1,3642,6,-79.498639,36.087219
1,3644,6,-79.498639,36.087219
1,4490,6,-79.372944,36.087427
1,1894,6,-79.51809,36.087523
1,3509,6,-79.434187,36.087536
1,2491,6,-79.481711,36.087556
1,3273,6,-79.419933,36.08756
1,1777,6,-79.421465,36.087771
1,1413,6,-79.531049,36.08787
1,1214,6,-79.507166,36.088232
1,2313,6,-79.481743,36.088281
1,3360,6,-79.268588,36.088888
1,2845,6,-79.503366,36.088922
1,1799,6,-79.264665,36.089076
1,1171,6,-79.451563,36.089546
1,1990,6,-79.487822,36.09007
1,2028,6,-79.267736,36.090142
1,4579,6,-79.415446,36.090495
1,3439,6,-79.275277,36.090786
1,3490,6,-79.275277,36.090786
1,3822,6,-79.509247,36.091079
1,4813,6,-79.261076,36.09151
1,3049,6,-79.502936,36.091769
1,1356,6,-79.519645,36.091898
1,3820,6,-79.445497,36.092013
1,1648,6,-79.530785,36.092186
1,4879,6,-79.510023,36.092485
1,1846,6,-79.505196,36.09261
1,2840,6,-79.371667,36.09269
1,3178,6,-79.516195,36.092699
1,1825,6,-79.498997,36.092743
1,2721,6,-79.424752,36.093363
1,2048,6,-79.501581,36.093577
1,2507,6,-79.465885,36.093713
1,1965,6,-79.529005,36.093726
1,2768,6,-79.464591,36.093867
1,2594,6,-79.474858,36.093977
1,3214,6,-79.306634,36.094367
1,4968,6,-79.485722,36.094576
1,2740,6,-79.398802,36.09547
1,1938,6,-79.358866,36.09587
1,1710,6,-79.44445,36.096004
1,1751,6,-79.44722,36.096106
1,3651,6,-79.462754,36.096947
1,1738,6,-79.533966,36.097019
1,4970,6,-79.530136,36.097356
1,3598,6,-79.430348,36.097381
1,3612,6,-79.468195,36.097424
1,2086,6,-79.525628,36.097743
1,2281,6,-79.516338,36.098316
1,2204,6,-79.392181,36.098623
1,1779,6,-79.52501,36.098637
1,4413,6,-79.465972,36.098747
1,2463,6,-79.517943,36.098822
1,3729,6,-79.263835,36.098923
1,4431,6,-79.452685,36.09919
1,1455,6,-79.466039,36.099359
1,1462,6,-79.466039,36.099359
1,2929,6,-79.522335,36.099531
1,2447,6,-79.521829,36.09963
1,3288,6,-79.473231,36.099805
1,1080,6,-79.272489,36.099919
1,3517,6,-79.409458,36.100212
1,2290,6,-79.532775,36.100773
1,4253,6,-79.529065,36.10083
1,2193,6,-79.419757,36.100989
1,1657,6,-79.470548,36.101538
1,4085,6,-79.267537,36.102172
1,2366,6,-79.457755,36.102191
1,2355,6,-79.457925,36.102353
1,1704,6,-79.475441,36.102472
1,2061,6,-79.470559,36.102689
1,1693,6,-79.270275,36.102708
1,4180,6,-79.409234,36.10315
1,1273,6,-79.471828,36.103213
1,4814,6,-79.272152,36.103725
1,2833,6,-79.472871,36.10377
1,1172,6,-79.305518,36.103882
1,1173,6,-79.305518,36.103882
1,3650,6,-79.471807,36.104238
1,1205,6,-79.471728,36.104282
1,4541,6,-79.419709,36.104337
1,1354,6,-79.43639,36.104534
1,2163,6,-79.49711,36.105471
1,2440,6,-79.457063,36.105747
1,4328,6,-79.527429,36.105972
1,1094,6,-79.448886,36.106596
1,1838,6,-79.537344,36.106768
1,4164,6,-79.443854,36.107297
1,3445,6,-79.416479,36.107586
1,2349,6,-79.471822,36.108229
1,3613,6,-79.288825,36.108399
1,1110,6,-79.514909,36.108947
1,2959,6,-79.272826,36.108989
1,3017,6,-79.430587,36.10939
1,1151,6,-79.451048,36.109404
1,2363,6,-79.430324,36.110405
1,3236,6,-79.281588,36.111795
1,4836,6,-79.321041,36.112001
1,3527,6,-79.45594,36.112302
1,3555,6,-79.451247,36.113176
1,2441,6,-79.424337,36.113499
1,1845,6,-79.528668,36.114074
1,2042,6,-79.514613,36.117041
1,4509,6,-79.510585,36.117819
1,1630,6,-79.390999,36.119257
1,2075,6,-79.270813,36.121774
1,4663,6,-79.352685,36.122121
1,2177,6,-79.456634,36.122358
1,4035,6,-79.424504,36.124474
1,3228,6,-79.411549,36.124561
1,1501,6,-79.457179,36.124599
1,1282,6,-79.2687,36.124953
1,4906,6,-79.475917,36.125381
1,3997,6,-79.262352,36.125437
1,4000,6,-79.271515,36.126658
1,4177,6,-79.310435,36.126684
1,1436,6,-79.501765,36.126686
1,3155,6,-79.261862,36.127728
1,2750,6,-79.265269,36.128976
1,4947,6,-79.265448,36.129069
1,2119,6,-79.493351,36.129925
1,3727,6,-79.281158,36.130444
1,4945,6,-79.269931,36.130631
1,4638,6,-79.463299,36.130866
1,2891,6,-79.472436,36.132047
1,1254,6,-79.382133,36.132419
1,1134,6,-79.259206,36.133173
1,1135,6,-79.259206,36.133173
1,1481,6,-79.517473,36.134449
1,4220,6,-79.526552,36.138591
1,4873,6,-79.299809,36.142272
1,4719,6,-79.29739,36.144091
1,4504,6,-79.308969,36.144466
1,4172,6,-79.325883,36.147284
1,3945,6,-79.448845,36.147384
1,3071,6,-79.269055,36.148664
1,1182,6,-79.513757,36.152837
1,2640,6,-79.293667,36.153882
1,1987,6,-79.460034,36.157484
1,4113,6,-79.525654,36.160525
1,3566,6,-79.5154,36.167166
1,3685,6,-79.334113,36.168159
1,4921,6,-79.462488,36.175048
1,1480,6,-79.516964,36.180537
1,1216,6,-79.332122,36.180875
1,2922,6,-79.417266,36.183483
1,3637,6,-79.507303,36.18626
1,4454,6,-79.503339,36.186707
1,3229,6,-79.264342,36.191568
1,3235,6,-79.264342,36.191568
1,2901,6,-79.502236,36.192501
1,3800,6,-79.458407,36.194194
1,1968,6,-79.479138,36.198518
1,2095,6,-79.26336,36.209648
1,1836,6,-79.531492,36.212499
1,1221,6,-79.454497,36.223874
1,1355,6,-79.47486,36.224175
1,3474,6,-79.298437,36.230416
1,1973,6,-79.260772,36.237897
1,4488,6,-79.411072,36.247059
1,3126,7,-79.310066,35.856322
1,3180,7,-79.315057,35.857513
1,3182,7,-79.370183,35.870812
1,4291,7,-79.27334,35.875395
1,2310,7,-79.26989,35.878061
1,3219,7,-79.441742,35.885919
1,2511,7,-79.327982,35.89124
1,2402,7,-79.327814,35.892193
1,1584,7,-79.533448,35.892467
1,1586,7,-79.533448,35.892467
1,2532,7,-79.533525,35.892937
1,4596,7,-79.379893,35.896257
1,1255,7,-79.304912,35.901167
1,3318,7,-79.287589,35.90504
1,2628,7,-79.481068,35.905571
1,3795,7,-79.49086,35.915349
1,3468,7,-79.541863,35.922684
1,4998,7,-79.388436,35.922951
1,4624,7,-79.507303,35.924627
1,2152,7,-79.26547,35.937787
1,2627,7,-79.478222,35.944036
1,4233,7,-79.263852,35.944265
1,1458,7,-79.320647,35.947281
1,1358,7,-79.318845,35.947509
1,4695,7,-79.320424,35.948223
1,3373,7,-79.384871,35.948231
1,4265,7,-79.468678,35.949833
1,4399,7,-79.278863,35.951286
1,1399,7,-79.50994,35.952893
1,3405,7,-79.361837,35.953429
1,1639,7,-79.368816,35.957765
1,2255,7,-79.310375,35.960122
1,1052,7,-79.294277,35.975811
1,2881,7,-79.521995,35.975827
1,4048,7,-79.310571,35.976558
1,1632,7,-79.325639,35.977195
1,1309,7,-79.340951,35.981896
1,2706,7,-79.494062,35.98446
1,2707,7,-79.494062,35.98446
1,4325,7,-79.308026,35.987909
1,4330,7,-79.308026,35.987909
1,4341,7,-79.308026,35.987909
1,1194,7,-79.309788,35.990238
1,1792,7,-79.382999,35.990662
1,4374,7,-79.38092,35.994895
1,2659,7,-79.381105,35.995618
1,3433,7,-79.380902,35.99635
1,4436,7,-79.428674,35.996834
1,3678,7,-79.315479,35.997707
1,4023,7,-79.375558,35.998532
1,3548,7,-79.382897,35.999579
1,2780,7,-79.379141,36.000068
1,1816,7,-79.391437,36.001715
1,2791,7,-79.438185,36.001871
1,2271,7,-79.324515,36.004336
1,3132,7,-79.333745,36.004533
1,4299,7,-79.442656,36.004953
1,4481,7,-79.383483,36.009601
1,3511,7,-79.292883,36.009846
1,3220,7,-79.361636,36.01139
1,2107,7,-79.298107,36.012726
1,1488,7,-79.294111,36.013299
1,3889,7,-79.351077,36.014739
1,4206,7,-79.361247,36.015408
1,1636,7,-79.325135,36.016493
1,1930,7,-79.536933,36.017838
1,3858,7,-79.420479,36.018289
1,2302,7,-79.418927,36.018603
1,2386,7,-79.313407,36.01957
1,4150,7,-79.315833,36.019717
1,4153,7,-79.315833,36.019717
1,3815,7,-79.418956,36.020268
1,3981,7,-79.438695,36.021015
1,1451,7,-79.53692,36.02177
1,3626,7,-79.394577,36.022899
1,1062,7,-79.41979,36.023432
1,2046,7,-79.360144,36.023797
1,2638,7,-79.491834,36.025779
1,1373,7,-79.326066,36.027105
1,1087,7,-79.442332,36.028241
1,3138,7,-79.417894,36.030578
1,3317,7,-79.355047,36.031425
1,3227,7,-79.35492,36.031432
1,1552,7,-79.368861,36.032621
1,3915,7,-79.404047,36.03288
1,3400,7,-79.407305,36.033441
1,2231,7,-79.384848,36.033667
1,3581,7,-79.411219,36.033904
1,1307,7,-79.519155,36.034027
1,4608,7,-79.334867,36.034171
1,2584,7,-79.374388,36.034379
1,4502,7,-79.403816,36.034541
1,2665,7,-79.437893,36.034641
1,3906,7,-79.274328,36.035224
1,4390,7,-79.326665,36.035263
1,3622,7,-79.320671,36.035412
1,4783,7,-79.318469,36.035439
1,3897,7,-79.271303,36.036282
1,4076,7,-79.274563,36.037138
1,3031,7,-79.316947,36.03738
1,4745,7,-79.419715,36.0385
1,2890,7,-79.33014,36.038532
1,2179,7,-79.441267,36.038654
1,3419,7,-79.426094,36.038904
1,1211,7,-79.434174,36.038961
1,4102,7,-79.358786,36.0391
1,4722,7,-79.40182,36.040742
1,3891,7,-79.395921,36.040978
1,4421,7,-79.310825,36.041591
1,4168,7,-79.353162,36.04175
1,2093,7,-79.410934,36.042302
1,3248,7,-79.40427,36.042757
1,3766,7,-79.40335,36.042872
1,4604,7,-79.518711,36.043309
1,1934,7,-79.30546,36.043464
1,4423,7,-79.398778,36.043611
1,4511,7,-79.427409,36.044432
1,3888,7,-79.433103,36.044588
1,4266,7,-79.338606,36.045811
1,2016,7,-79.306368,36.047179
1,2676,7,-79.3892,36.047673
1,3738,7,-79.392843,36.048174
1,2897,7,-79.394839,36.04976
1,3270,7,-79.391852,36.050405
1,4433,7,-79.369072,36.050822
1,3757,7,-79.399255,36.051998
1,3515,7,-79.370672,36.052201
1,1865,7,-79.371281,36.052641
1,3977,7,-79.390914,36.052792
1,3552,7,-79.385642,36.053166
1,1764,7,-79.424814,36.053253
1,4982,7,-79.529063,36.053313
1,4987,7,-79.529063,36.053313
1,1837,7,-79.474958,36.054722
1,1115,7,-79.427574,36.054859
1,4755,7,-79.425294,36.055137
1,4242,7,-79.535316,36.057148
1,1379,7,-79.491225,36.057184
1,4614,7,-79.370289,36.058071
1,2987,7,-79.475619,36.058187
1,2410,7,-79.284445,36.058295
1,3021,7,-79.266853,36.058408
1,3358,7,-79.52887,36.058565
1,2525,7,-79.529248,36.059545
1,4854,7,-79.522695,36.060493
1,2473,7,-79.524581,36.061235
1,1612,7,-79.508564,36.062242
1,3441,7,-79.508564,36.062242
1,1297,7,-79.282348,36.062318
1,1864,7,-79.380957,36.062455
1,1166,7,-79.28041,36.062545
1,1999,7,-79.3801,36.062582
1,3638,7,-79.307671,36.062621
1,1061,7,-79.413921,36.063215
1,4486,7,-79.490571,36.063403
1,3710,7,-79.478685,36.064432
1,4161,7,-79.423107,36.064801
1,4298,7,-79.419228,36.06714
1,3941,7,-79.382884,36.067431
1,2077,7,-79.488149,36.067737
1,2078,7,-79.488149,36.067737
1,3194,7,-79.381387,36.068059
1,4089,7,-79.40611,36.068064
1,4478,7,-79.266379,36.068138
1,2197,7,-79.387262,36.069078
1,3300,7,-79.262963,36.069456
1,4576,7,-79.468235,36.069546
1,3528,7,-79.266594,36.070002
1,3563,7,-79.531218,36.070176
1,3609,7,-79.454121,36.070234
1,4652,7,-79.459179,36.070846
1,2416,7,-79.479343,36.07099
1,3217,7,-79.533246,36.071093
1,1752,7,-79.27703,36.071176
1,3774,7,-79.27703,36.071176
1,1367,7,-79.294778,36.071735
1,4078,7,-79.488509,36.071898
1,3592,7,-79.472981,36.072147
1,4777,7,-79.446983,36.072263
1,4333,7,-79.515367,36.072323
1,3956,7,-79.38296,36.072371
1,3148,7,-79.472045,36.072655
1,2753,7,-79.276254,36.072709
1,4001,7,-79.458015,36.072941
1,1971,7,-79.4683,36.073397
1,1653,7,-79.43791,36.073559
1,2610,7,-79.486322,36.073581
1,2062,7,-79.441294,36.073711
1,3190,7,-79.401956,36.07388
1,4316,7,-79.459683,36.07415
1,1852,7,-79.467582,36.074286
1,3970,7,-79.510006,36.074481
1,3020,7,-79.524524,36.075026
1,1382,7,-79.399642,36.075055
1,4088,7,-79.436772,36.075502
1,4473,7,-79.525736,36.075884
1,4996,7,-79.393401,36.07591
1,3851,7,-79.382511,36.076267
1,4819,7,-79.500683,36.076417
1,1801,7,-79.310354,36.076692
1,3283,7,-79.509609,36.076758
1,1878,7,-79.4543,36.076824
1,3839,7,-79.429913,36.07685
1,4643,7,-79.290557,36.077761
1,1245,7,-79.386453,36.077792
1,1314,7,-79.418384,36.078131
1,1782,7,-79.507782,36.07831
1,1783,7,-79.507782,36.07831
1,2091,7,-79.280986,36.078352
1,2089,7,-79.41118,36.07851
1,1703,7,-79.267656,36.078565
1,4539,7,-79.3908,36.078719
1,3437,7,-79.449385,36.078973
1,3853,7,-79.28098,36.07912
1,3307,7,-79.449201,36.079186
1,2164,7,-79.501646,36.079221
1,1092,7,-79.470297,36.079273
1,2071,7,-79.496886,36.079943
1,2033,7,-79.291623,36.08006
1,2064,7,-79.309183,36.080827
1,2696,7,-79.28134,36.081147
1,2346,7,-79.27741,36.081651
1,2131,7,-79.456221,36.08192
1,1235,7,-79.493378,36.082045
1,1663,7,-79.500745,36.082322
1,1396,7,-79.281434,36.082359
1,4630,7,-79.323936,36.082458
1,3773,7,-79.48029,36.082863
1,3384,7,-79.476113,36.083002
1,1430,7,-79.488814,36.083044
1,1972,7,-79.504955,36.083158
1,3244,7,-79.279333,36.083649
1,3451,7,-79.432046,36.08458
1,1813,7,-79.478799,36.084672
1,3605,7,-79.32243,36.08481
1,4195,7,-79.438346,36.084941
1,4909,7,-79.538793,36.085
1,4119,7,-79.502741,36.085259
1,4120,7,-79.509577,36.085294
1,4949,7,-79.515801,36.085336
1,4101,7,-79.530855,36.085534
1,2778,7,-79.537769,36.085944
1,1325,7,-79.469437,36.086014
1,3557,7,-79.506516,36.086159
1,4799,7,-79.380692,36.086684
1,1760,7,-79.47099,36.087037
1,4348,7,-79.492921,36.087733
1,2423,7,-79.514827,36.087902
1,1684,7,-79.474564,36.088063
1,1253,7,-79.487526,36.088284
1,1841,7,-79.501252,36.088315
1,2957,7,-79.280282,36.08834
1,4148,7,-79.446354,36.088505
1,2099,7,-79.52689,36.088891
1,1715,7,-79.346407,36.088965
1,1729,7,-79.346407,36.088965
1,2939,7,-79.26909,36.090454
1,4321,7,-79.400994,36.090598
1,3681,7,-79.48122,36.090651
1,4560,7,-79.275277,36.090786
1,3240,7,-79.504574,36.090949
1,4926,7,-79.27221,36.091002
1,1041,7,-79.454825,36.091117
1,2194,7,-79.46618,36.091413
1,2282,7,-79.517266,36.091824
1,1475,7,-79.527722,36.091846
1,3904,7,-79.508072,36.092204
1,1582,7,-79.438464,36.092237
1,2950,7,-79.424793,36.092251
1,1048,7,-79.518005,36.092363
1,1844,7,-79.505196,36.09261
1,2943,7,-79.498918,36.09271
1,1023,7,-79.386507,36.093301
1,2109,7,-79.465885,36.093713
1,3067,7,-79.465885,36.093713
1,3177,7,-79.289782,36.093944
1,2555,7,-79.388783,36.094094
1,1767,7,-79.464474,36.094149
1,3375,7,-79.521552,36.094429
1,1945,7,-79.267708,36.09492
1,1360,7,-79.416081,36.095435
1,3453,7,-79.299509,36.095441
1,4838,7,-79.265136,36.095531
1,1859,7,-79.475445,36.095687
1,3670,7,-79.467723,36.096004
1,1712,7,-79.44445,36.096004
1,1629,7,-79.520602,36.09638
1,2842,7,-79.420471,36.096429
1,1381,7,-79.422952,36.096481
1,1761,7,-79.529297,36.09662
1,3724,7,-79.483369,36.097216
1,2260,7,-79.525053,36.097218
1,2801,7,-79.289674,36.097241
1,3672,7,-79.460694,36.097813
1,3712,7,-79.471747,36.098365
1,2620,7,-79.450141,36.098516
1,4840,7,-79.423477,36.098605
1,4794,7,-79.392654,36.09868
1,2756,7,-79.525731,36.098868
1,2757,7,-79.525731,36.098868
1,1981,7,-79.266654,36.099055
1,4609,7,-79.400385,36.099168
1,3652,7,-79.46823,36.10003
1,4960,7,-79.525831,36.100516
1,3743,7,-79.266267,36.100899
1,2548,7,-79.537005,36.101007
1,3994,7,-79.527532,36.101196
1,2170,7,-79.527033,36.101236
1,2171,7,-79.527033,36.101236
1,3873,7,-79.272352,36.101519
1,2343,7,-79.412044,36.101803
1,1099,7,-79.395236,36.102353
1,3628,7,-79.476804,36.102531
1,2417,7,-79.419707,36.102617
1,2589,7,-79.419707,36.102617
1,4463,7,-79.472682,36.102724
1,3986,7,-79.437373,36.102728
1,3152,7,-79.386237,36.103737
1,3459,7,-79.406752,36.104115
1,2250,7,-79.526088,36.104606
1,4680,7,-79.415733,36.105119
1,1903,7,-79.2817,36.105675
1,1252,7,-79.47623,36.107556
1,1790,7,-79.416458,36.108243
1,4202,7,-79.473453,36.108538
1,4235,7,-79.457634,36.108826
1,1364,7,-79.27394,36.110187
1,3150,7,-79.535477,36.110771
1,3687,7,-79.361746,36.111268
1,3007,7,-79.503149,36.111911
1,3938,7,-79.529071,36.113437
1,2496,7,-79.457434,36.11363
1,1754,7,-79.513967,36.115496
1,4657,7,-79.463209,36.115634
1,3347,7,-79.418381,36.116289
1,2783,7,-79.535097,36.116686
1,1390,7,-79.451155,36.116762
1,3058,7,-79.51288,36.116973
1,1823,7,-79.428239,36.117196
1,1769,7,-79.486518,36.11764
1,3471,7,-79.407608,36.118391
1,1672,7,-79.303433,36.1205
1,4288,7,-79.47594,36.121424
1,3746,7,-79.355158,36.123058
1,1453,7,-79.487047,36.123264
1,3436,7,-79.439293,36.123499
1,4901,7,-79.345339,36.123511
1,4049,7,-79.424504,36.124474
1,2166,7,-79.315887,36.125507
1,2167,7,-79.315887,36.125507
1,3427,7,-79.274924,36.127731
1,2968,7,-79.467477,36.128492
1,3166,7,-79.490298,36.128518
1,4514,7,-79.489764,36.128567
1,4978,7,-79.485805,36.128749
1,3149,7,-79.515364,36.128844
1,2493,7,-79.266477,36.131171
1,4847,7,-79.414453,36.134067
1,4056,7,-79.441889,36.143766
1,1454,7,-79.498457,36.145969
1,4571,7,-79.391524,36.148893
1,2658,7,-79.453454,36.149539
1,1327,7,-79.273808,36.149863
1,4182,7,-79.271197,36.15236
1,1278,7,-79.276682,36.153965
1,3087,7,-79.448215,36.15603
1,3595,7,-79.317352,36.16668
1,3337,7,-79.522137,36.168786
1,2554,7,-79.355456,36.170097
1,4954,7,-79.337445,36.171487
1,1611,7,-79.397479,36.179655
1,3413,7,-79.43849,36.179829
1,3272,7,-79.49106,36.182124
1,3382,7,-79.335279,36.19198
1,2849,7,-79.36149,36.195418
1,3142,7,-79.400089,36.198324
1,3320,7,-79.473853,36.218343
1,2812,7,-79.454446,36.223854
1,3231,7,-79.260177,36.225693
1,3749,7,-79.508707,36.228247
1,2543,7,-79.377474,36.234277
1,4154,8,-79.412781,35.859621
1,3121,8,-79.329169,35.860829
1,2369,8,-79.369859,35.866476
1,3199,8,-79.347284,35.867056
1,4190,8,-79.443325,35.874688
1,4364,8,-79.306051,35.886797
1,3285,8,-79.277205,35.890334
1,4581,8,-79.360427,35.900927
1,3512,8,-79.472257,35.921619
1,3530,8,-79.472257,35.921619
1,1822,8,-79.377129,35.925939
1,1047,8,-79.350483,35.932227
1,1876,8,-79.405717,35.93467
1,3620,8,-79.421311,35.935388
1,4307,8,-79.329719,35.936805
1,3617,8,-79.326456,35.937412
1,4157,8,-79.486451,35.93787
1,2154,8,-79.430553,35.937994
1,3022,8,-79.33109,35.942433
1,1249,8,-79.381817,35.946233
1,3191,8,-79.357678,35.947884
1,4725,8,-79.336087,35.948556
1,3355,8,-79.361527,35.95324
1,2988,8,-79.443961,35.953903
1,2317,8,-79.455308,35.954347
1,2997,8,-79.323335,35.955187
1,2287,8,-79.506819,35.956021
1,1952,8,-79.275722,35.963697
1,1298,8,-79.487624,35.963928
1,4294,8,-79.27113,35.965672
1,2421,8,-79.435296,35.96831
1,1984,8,-79.322877,35.972583
1,2906,8,-79.521995,35.975827
1,1056,8,-79.294247,35.975962
1,1066,8,-79.294247,35.975962
1,2876,8,-79.527817,35.976681
1,1781,8,-79.525549,35.977393
1,3078,8,-79.526012,35.978339
1,3902,8,-79.492603,35.979023
1,2772,8,-79.273854,35.979419
1,1055,8,-79.446542,35.982294
1,2711,8,-79.494062,35.98446
1,4324,8,-79.308026,35.987909
1,2892,8,-79.457614,35.988572
1,2838,8,-79.319618,35.995412
1,2155,8,-79.382829,35.998719
1,3944,8,-79.340681,35.99919
1,1119,8,-79.298918,36.000576
1,1089,8,-79.459698,36.000805
1,1815,8,-79.391437,36.001715
1,1654,8,-79.380029,36.003212
1,1872,8,-79.422356,36.003592
1,3133,8,-79.305282,36.00362
1,2800,8,-79.266151,36.005498
1,2105,8,-79.298107,36.012726
1,4472,8,-79.387688,36.015697
1,1146,8,-79.392896,36.021321
1,1849,8,-79.489778,36.02394
1,3575,8,-79.491835,36.025781
1,2437,8,-79.316561,36.027194
1,4445,8,-79.48354,36.027282
1,1169,8,-79.359215,36.028436
1,2650,8,-79.375317,36.02862
1,1019,8,-79.340694,36.029299
1,4429,8,-79.337156,36.031355
1,3241,8,-79.35492,36.031432
1,1834,8,-79.337446,36.031772
1,3835,8,-79.372917,36.031912
1,4693,8,-79.3574,36.033302
1,1163,8,-79.358527,36.033317
1,2585,8,-79.374388,36.034379
1,1578,8,-79.368847,36.035136
1,3646,8,-79.320746,36.035205
1,4683,8,-79.414879,36.03531
1,4784,8,-79.318469,36.035439
1,1853,8,-79.409652,36.035557
1,4455,8,-79.386164,36.035915
1,2776,8,-79.424283,36.036462
1,3366,8,-79.277415,36.037267
1,1828,8,-79.418801,36.037557
1,1091,8,-79.486589,36.037975
1,4858,8,-79.47657,36.038234
1,2749,8,-79.278758,36.039011
1,1669,8,-79.330953,36.03991
1,1564,8,-79.398725,36.040148
1,3564,8,-79.358984,36.040675
1,1497,8,-79.419572,36.04134
1,3226,8,-79.40427,36.042757
1,3763,8,-79.40335,36.042872
1,1933,8,-79.395643,36.043224
1,1571,8,-79.401999,36.043296
1,4424,8,-79.398778,36.043611
1,2006,8,-79.373234,36.044275
1,2529,8,-79.398108,36.044298
1,2118,8,-79.394909,36.047958
1,3331,8,-79.395335,36.048678
1,3894,8,-79.303519,36.049363
1,3107,8,-79.391386,36.049583
1,1592,8,-79.391338,36.049815
1,4862,8,-79.435354,36.049851
1,4443,8,-79.369072,36.050822
1,3001,8,-79.403064,36.050832
1,3586,8,-79.395592,36.051406
1,1536,8,-79.306777,36.052672
1,1537,8,-79.306777,36.052672
1,3523,8,-79.385642,36.053166
1,3105,8,-79.424994,36.053167
1,3607,8,-79.531108,36.053302
1,1998,8,-79.529269,36.053366
1,4649,8,-79.392367,36.053911
1,4950,8,-79.271534,36.055043
1,2010,8,-79.304725,36.055495
1,1658,8,-79.44276,36.055509
1,2195,8,-79.534744,36.055615
